id_hogar;tipo_hogar;sanitaria;asentamiento;estrato_social;personas_mayores_14;personas_menores_14;numero
 17049;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017054453
 17050;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017054455
 17051;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017054458
 17052;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 1; 1; 2017054459
 17053;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017054460
 17054;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017054462
 17055;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 1; 2017054469
 17056;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017054471
 17057;Casa;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017054473
 17058;Casa;Sí - con cisterna;NO;Nivel económico medio; 4; 1; 2017054475
 17059;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico bajo; 2; 1; 2017054478
 17060;Casa;Sí - sin cisterna;Sí;Nivel económico bajo; 1; 2; 2017054479
 17061;Casa;Sí - con cisterna;NO;Nivel económico alto; 5; 0; 2017054480
 17062;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017054481
 17063;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017054484
 17064;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 1; 2017054486
 17065;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017054495
 17066;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017054498
 17067;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017054499
 17068;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 1; 2017054500
 17069;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017054501
 17070;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017054504
 17071;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 1; 0; 2017054506
 17072;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico bajo; 2; 0; 2017054510
 17073;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017054514
 17074;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 4; 0; 2017054515
 17075;Casa;Sí - con cisterna;NO;Nivel económico alto; 4; 0; 2017054522
 17076;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017054523
 17077;Casa;Sí - sin cisterna;Sí;Nivel económico bajo; 3; 2; 2017054525
 17078;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 1; 0; 2017054528
 17079;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 4; 0; 2017054530
 17080;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017054533
 17081;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017054535
 17082;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017054538
 17083;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017054542
 17084;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico bajo; 2; 0; 2017054544
 17085;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 3; 0; 2017054546
 17086;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 4; 0; 2017054549
 17087;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017054550
 17088;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017054554
 17089;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 5; 0; 2017054556
 17090;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 2; 2; 2017054559
 17091;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 4; 1; 2017054561
 17092;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 3; 2017054562
 17093;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 3; 7; 2017054565
 17094;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 1; 2017054566
 17095;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017054567
 17096;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 3; 0; 2017054573
 17097;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017054574
 17098;Casa;Sí - sin cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017054577
 17099;Casa;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017054579
 17100;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017054582
 17112;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017054623
 17113;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 2; 1; 2017054633
 17114;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017054635
 17115;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017054641
 17116;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 3; 0; 2017054642
 17117;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017054643
 17118;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 3; 0; 2017054644
 17119;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 1; 0; 2017054648
 17120;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017054650
 17121;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 2; 1; 2017054652
 17122;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 1; 2017054653
 17123;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017054655
 17124;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 3; 0; 2017054663
 17125;Casa;Sí - con cisterna;Sí;Nivel económico medio - bajo; 2; 0; 2017054673
 17126;Apartamento en edificio de una planta;Sí - con cisterna;Sí;Nivel económico bajo; 1; 4; 2017054678
 17127;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017054686
 17128;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017054687
 17129;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017054692
 17130;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017054694
 17131;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017054699
 17132;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 3; 2017054701
 17133;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017054702
 17134;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017054704
 17135;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017054706
 17136;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017054708
 17137;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017054714
 17138;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017054715
 17139;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017054719
 17140;Casa;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017054722
 17141;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017054725
 17142;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017054728
 17143;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017054732
 17144;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017054733
 17145;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 3; 2; 2017054737
 17146;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017054739
 17147;Casa;Sí - con cisterna;NO;Nivel económico medio; 3; 1; 2017054740
 17148;Casa;Sí - con cisterna;NO;Nivel económico bajo; 2; 0; 2017054748
 17149;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017054754
 17150;Casa;Sí - con cisterna;Sí;Nivel económico bajo; 3; 1; 2017054758
 17151;Casa;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017054759
 17152;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017054762
 17153;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 3; 0; 2017054765
 17154;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico bajo; 5; 1; 2017054766
 17155;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017054770
 17156;Casa;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017054773
 17157;Casa;Sí - con cisterna;NO;Nivel económico bajo; 1; 0; 2017054774
 17158;Casa;Sí - con cisterna;NO;Nivel económico medio; 4; 0; 2017054777
 17159;Casa;Sí - sin cisterna;NO;Nivel económico bajo; 6; 0; 2017054778
 17160;Casa;Sí - con cisterna;NO;Nivel económico medio; 4; 0; 2017054782
 17161;Casa;Sí - con cisterna;NO;Nivel económico bajo; 1; 0; 2017054785
 17162;Casa;Sí - con cisterna;NO;Nivel económico bajo; 3; 0; 2017054787
 17163;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017054788
 17164;Casa;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017054789
 17165;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017054790
 17166;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017054793
 17167;Casa;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017054794
 17168;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017054799
 17169;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017054801
 17170;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017054803
 17171;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 2; 2017054810
 17172;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017054811
 17173;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 1; 2017054818
 17174;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017054820
 17175;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 3; 1; 2017054823
 17176;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017054832
 17177;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017054833
 17178;Casa;Sí - con cisterna;NO;Nivel económico medio; 3; 0; 2017054838
 17179;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017054841
 17180;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017054847
 17181;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017054850
 17182;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 5; 0; 2017054853
 17183;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017054854
 17202;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 2; 2017054906
 17184;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 2; 0; 2017054856
 17185;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 1; 2017054857
 17186;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017054859
 17187;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 5; 0; 2017054863
 17188;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017054864
 17189;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017054866
 17190;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 3; 3; 2017054872
 17191;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017054873
 17192;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 3; 0; 2017054875
 17193;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 4; 0; 2017054880
 17194;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017054881
 17195;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017054885
 17196;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017054889
 17197;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 3; 1; 2017054892
 17198;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico bajo; 6; 0; 2017054894
 17199;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017054895
 17239;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017055028
 17240;Casa;Sí - con cisterna;Sí;Nivel económico medio - bajo; 2; 3; 2017055033
 17241;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 1; 2017055038
 17242;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 1; 2017055040
 17243;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 2; 1; 2017055048
 17244;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 3; 1; 2017055049
 17245;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 4; 0; 2017055053
 17246;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 1; 2017055054
 17247;Apartamento en edificio de una planta;Sí - sin cisterna;Sí;Nivel económico bajo; 3; 7; 2017055055
 17248;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017055058
 17249;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 3; 1; 2017055059
 17250;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017055071
 17251;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 3; 1; 2017055072
 17252;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 2; 2017055073
 17253;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico bajo; 1; 0; 2017055074
 17254;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 1; 0; 2017055077
 17255;Casa;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017055079
 17256;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017055080
 17257;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017055081
 17258;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017055082
 17259;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017055089
 17260;Casa;Sí - con cisterna;NO;Nivel económico bajo; 2; 2; 2017055092
 17261;Casa;Sí - con cisterna;NO;Nivel económico bajo; 2; 0; 2017055101
 17262;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017055103
 17263;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio; 1; 0; 2017055107
 17264;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017055112
 17265;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 3; 1; 2017055114
 17266;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017055116
 17267;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico alto; 1; 0; 2017055118
 17268;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 6; 0; 2017055121
 17269;Casa;Sí - con cisterna;NO;Nivel económico bajo; 3; 1; 2017055125
 17270;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017055126
 17271;Casa;Sí - con cisterna;NO;Nivel económico alto; 2; 0; 2017055129
 17272;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017055138
 17273;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - alto; 3; 0; 2017055140
 17274;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico bajo; 3; 1; 2017055141
 17275;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017055142
 17276;Apartamento o casa en complejo habitacional;Sí - con cisterna;NO;Nivel económico bajo; 2; 0; 2017055143
 17277;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017055145
 17278;Casa;Sí - con cisterna;NO;Nivel económico medio - bajo; 2; 0; 2017055146
 17279;Apartamento en edificio de altura;Sí - con cisterna;NO;Nivel económico medio - alto; 1; 0; 2017055148
 17280;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico alto; 1; 2; 2017055149
 17281;Casa;Sí - con cisterna;NO;Nivel económico medio - alto; 2; 0; 2017055150
 17282;Casa;Sí - con cisterna;NO;Nivel económico medio; 1; 3; 2017055151
 17283;Casa;Sí - con cisterna;NO;Nivel económico bajo; 4; 3; 2017055155
 17284;Apartamento en edificio de una planta;Sí - con cisterna;NO;Nivel económico medio - bajo; 4; 2; 2017055156
 17285;Casa;Sí - con cisterna;NO;Nivel económico medio; 5; 0; 2017055157
